price,bedRoom,bathroom,balcony,floorNum,agePossession,Location,Servant_Room,Study_Room,Pooja_Room,Store_Room,Built_Up_Area,furnishing_type,luxury_category
159.0,3.0,3.0,3.0,3.0,Moderately Old,sector 54,0,1,0,0,2250.0,Fully Furnished,Semi Luxurious
145.0,3.0,3.0,3.0,2.0,Moderately Old,sector 56,0,0,0,0,1520.0,Fully Furnished,Semi Luxurious
139.0,3.0,3.0,3.0,4.0,Moderately Old,sector 56,0,1,0,0,1536.0,Fully Furnished,Semi Luxurious
500.0,3.0,4.0,3.0,8.0,Relatively New,sector 53,1,0,1,0,2500.0,Fully Furnished,Semi Luxurious
165.0,3.0,3.0,3.0,5.0,Moderately Old,sector 56,0,1,0,0,1884.0,Fully Furnished,Semi Luxurious
160.0,3.0,3.0,2.0,3.0,New Property,sector 67,0,0,0,1,1381.6,Fully Furnished,Luxurious
138.0,3.0,3.0,3.0,5.0,Moderately Old,sector 56,0,1,0,0,1910.0,Fully Furnished,Semi Luxurious
180.0,3.0,3.0,2.0,3.0,New Property,sector 67,0,1,0,1,1536.8000000000002,Fully Furnished,Luxurious
162.0,3.0,3.0,2.0,4.0,New Property,sector 67,0,0,0,1,1381.6,Fully Furnished,Luxurious
150.0,3.0,5.0,3.0,4.0,Moderately Old,sector 56,0,1,1,0,2250.0,Fully Furnished,Semi Luxurious
185.0,3.0,4.0,3.0,4.0,New Property,sector 67,0,1,0,1,1941.0,Fully Furnished,Luxurious
180.0,3.0,3.0,3.0,6.0,New Property,sector 67,1,0,0,1,1536.8000000000002,Fully Furnished,Luxurious
180.0,4.0,3.0,3.0,12.0,Relatively New,sector 37,0,1,0,0,1752.8000000000002,Fully Furnished,Luxurious
162.0,3.0,3.0,3.0,9.0,Relatively New,sector 70,1,0,0,0,1560.0,Unfurnished,Luxurious
178.0,4.0,3.0,3.0,10.0,Relatively New,sector 37,1,0,0,0,1752.8000000000002,Unfurnished,Luxurious
155.0,3.0,3.0,3.0,11.0,Relatively New,sector 37,0,0,0,0,1448.8000000000002,Fully Furnished,Luxurious
250.0,4.0,4.0,3.0,2.0,Relatively New,sector 43,0,0,0,0,2120.0,Fully Furnished,Semi Luxurious
215.0,3.0,4.0,3.0,10.0,Moderately Old,sector 47,1,0,0,0,1950.0,Unfurnished,Semi Luxurious
560.0,4.0,6.0,3.0,15.0,Moderately Old,sector 112,1,0,0,0,3662.34,Fully Furnished,Luxurious
125.0,3.0,4.0,3.0,3.0,Relatively New,sector 77,1,1,0,0,1160.0,Fully Furnished,Semi Luxurious
110.0,3.0,4.0,3.0,9.0,Relatively New,sector 77,1,0,0,0,1661.6,Unfurnished,Semi Luxurious
600.0,3.0,3.0,2.0,8.0,Moderately Old,mg road,1,0,0,0,3222.0,Unfurnished,Not Luxurious
700.0,4.0,3.0,2.0,10.0,Moderately Old,mg road,1,0,0,0,2520.0,Unfurnished,Not Luxurious
600.0,4.0,3.0,3.0,5.0,Moderately Old,sector 50,1,0,0,0,3520.0,Unfurnished,Semi Luxurious
350.0,4.0,5.0,3.0,16.0,Relatively New,sector 72,1,0,0,0,2625.0,Unfurnished,Semi Luxurious
400.0,4.0,5.0,2.0,7.0,Moderately Old,sector 72,1,0,0,0,2324.0,Unfurnished,Semi Luxurious
700.0,3.0,3.0,2.0,12.0,Moderately Old,sector 65,0,0,0,1,4620.0,Unfurnished,Semi Luxurious
650.0,4.0,5.0,3.0,11.0,Relatively New,sector 112,0,0,0,0,4800.0,Unfurnished,Not Luxurious
340.0,3.0,4.0,3.0,9.0,Moderately Old,sector 72,1,0,0,0,1748.0,Unfurnished,Semi Luxurious
260.0,3.0,2.0,2.0,12.0,Moderately Old,sector 70,1,0,0,0,2598.0,Unfurnished,Semi Luxurious
350.0,4.0,5.0,3.0,10.0,Relatively New,sector 72,1,0,0,0,2625.0,Unfurnished,Semi Luxurious
72.0,3.0,3.0,2.0,4.0,Relatively New,sector 95,0,0,0,0,1800.0,Unfurnished,Semi Luxurious
365.0,3.0,5.0,2.0,3.0,Relatively New,sector 112,1,0,0,0,2800.0,Unfurnished,Semi Luxurious
28.0,2.0,2.0,2.0,5.0,New Property,sector 95,0,0,0,0,613.6,Unfurnished,Not Luxurious
292.0,3.0,3.0,3.0,10.0,Moderately Old,sector 50,1,0,0,0,2600.0,Fully Furnished,Luxurious
182.0,3.0,3.0,3.0,14.0,Moderately Old,sector 50,0,0,0,0,1830.0,Fully Furnished,Luxurious
102.0,2.0,2.0,2.0,11.0,Relatively New,sector 68,0,0,0,0,1250.0,Fully Furnished,Semi Luxurious
65.0,2.0,2.0,3.0,3.0,Relatively New,sector 90,0,1,0,0,1080.0,Unfurnished,Semi Luxurious
39.0,3.0,3.0,3.0,6.0,Relatively New,sector 92,0,0,0,0,770.088,Unfurnished,Semi Luxurious
115.0,3.0,3.0,3.0,18.0,Relatively New,sector 90,0,0,1,0,1454.4,Fully Furnished,Semi Luxurious
142.0,2.0,2.0,2.0,6.0,Relatively New,sector 65,0,1,0,0,1010.0,Fully Furnished,Luxurious
235.0,3.0,3.0,3.0,15.0,Relatively New,sector 49,0,0,0,0,2030.0,Unfurnished,Semi Luxurious
238.0,3.0,4.0,3.0,1.0,Relatively New,sector 49,0,1,0,0,2061.0,Fully Furnished,Semi Luxurious
115.0,3.0,3.0,3.0,9.0,Relatively New,sector 90,1,0,1,0,1544.0,Unfurnished,Luxurious
160.0,4.0,4.0,3.0,10.0,Relatively New,sector 90,1,0,1,0,1891.2,Unfurnished,Luxurious
128.0,3.0,4.0,3.0,12.0,Moderately Old,sector 86,1,0,1,0,1544.0,Unfurnished,Semi Luxurious
175.0,4.0,4.0,3.0,17.0,Relatively New,sector 90,1,0,1,0,2181.6,Unfurnished,Luxurious
175.0,4.0,4.0,3.0,9.0,Relatively New,sector 91,1,0,1,0,1891.2,Unfurnished,Luxurious
265.0,3.0,4.0,3.0,19.0,Relatively New,sector 111,1,1,1,1,1772.0,Unfurnished,Semi Luxurious
222.00000000000003,3.0,4.0,3.0,14.0,Relatively New,sector 109,1,1,1,1,1860.0,Unfurnished,Semi Luxurious
185.0,3.0,4.0,3.0,14.0,Relatively New,sector 104,1,1,1,1,1832.0,Unfurnished,Luxurious
98.0,2.0,3.0,3.0,12.0,Relatively New,sector 108,1,1,1,1,978.23,Unfurnished,Not Luxurious
245.00000000000003,4.0,4.0,3.0,11.0,Relatively New,sector 103,1,1,1,1,2300.0,Unfurnished,Semi Luxurious
134.0,3.0,3.0,3.0,12.0,Relatively New,sector 103,1,1,1,1,1380.0,Fully Furnished,Semi Luxurious
192.0,3.0,3.0,3.0,12.0,Relatively New,sector 102,1,1,1,1,2400.0,Fully Furnished,Luxurious
190.0,3.0,3.0,3.0,9.0,Relatively New,sector 102,0,1,1,1,2266.8,Unfurnished,Not Luxurious
455.0,4.0,4.0,3.0,11.0,Relatively New,sector 102,0,0,0,0,4630.0,Fully Furnished,Semi Luxurious
154.0,3.0,3.0,3.0,12.0,Relatively New,sector 102,1,0,0,0,1320.0,Unfurnished,Not Luxurious
155.0,4.0,4.0,3.0,12.0,Moderately Old,sector 86,1,0,1,0,1884.8,Fully Furnished,Luxurious
168.0,3.0,3.0,3.0,4.0,Relatively New,sector 108,1,1,0,0,1338.29,Fully Furnished,Luxurious
230.0,3.0,3.0,3.0,3.0,Relatively New,sector 70,0,0,0,1,1720.0,Fully Furnished,Luxurious
97.5,3.0,3.0,3.0,1.0,Relatively New,sector 70,0,0,0,0,1184.0,Unfurnished,Luxurious
190.0,4.0,4.0,3.0,7.0,Relatively New,sector 90,1,0,1,0,2181.6,Unfurnished,Luxurious
155.0,4.0,4.0,3.0,1.0,Relatively New,sector 90,1,0,1,0,1891.2,Unfurnished,Semi Luxurious
113.0,3.0,3.0,3.0,8.0,Relatively New,sector 90,0,0,0,0,1384.0,Unfurnished,Semi Luxurious
85.0,3.0,4.0,3.0,3.0,Relatively New,sector 90,1,0,0,1,1544.0,Unfurnished,Luxurious
264.0,3.0,4.0,3.0,2.0,Moderately Old,sector 49,1,0,1,0,1750.75,Fully Furnished,Luxurious
210.0,3.0,3.0,3.0,9.0,Moderately Old,sector 49,0,0,1,0,1604.25,Fully Furnished,Luxurious
140.0,2.0,2.0,3.0,0.0,Relatively New,sector 102,0,0,0,0,1094.4,Fully Furnished,Semi Luxurious
145.0,3.0,3.0,2.0,7.0,Relatively New,sector 102,1,0,0,0,1320.0,Fully Furnished,Luxurious
120.0,3.0,3.0,3.0,8.0,Moderately Old,sector 90,1,0,1,0,2316.0,Unfurnished,Semi Luxurious
39.0,1.0,1.0,1.0,7.0,Relatively New,sector 106,0,0,0,0,560.0,Unfurnished,Luxurious
125.0,3.0,4.0,2.0,7.0,Relatively New,sector 71,1,0,0,0,1394.4,Fully Furnished,Luxurious
159.0,2.0,2.0,2.0,12.0,Relatively New,sector 104,0,0,0,0,1240.0,Unfurnished,Semi Luxurious
525.0,4.0,6.0,3.0,7.0,Relatively New,sector 111,1,0,0,0,3600.0,Fully Furnished,Luxurious
340.0,4.0,5.0,3.0,14.0,Relatively New,sector 111,1,0,0,0,2360.0,Fully Furnished,Semi Luxurious
329.0,3.0,3.0,3.0,2.0,Relatively New,sector 112,1,0,0,0,2225.56,Fully Furnished,Luxurious
249.00000000000003,3.0,3.0,3.0,14.0,Relatively New,sector 104,1,0,0,0,1960.0,Fully Furnished,Luxurious
175.0,3.0,4.0,3.0,16.0,Relatively New,sector 102,1,0,0,0,1544.8000000000002,Fully Furnished,Luxurious
229.0,4.0,5.0,3.0,8.0,Relatively New,sector 108,1,0,0,0,2779.0,Fully Furnished,Semi Luxurious
215.0,3.0,4.0,3.0,18.0,Relatively New,sector 102,1,1,0,0,1719.2,Fully Furnished,Luxurious
88.5,2.0,2.0,2.0,14.0,Relatively New,sector 82,0,1,0,0,1142.464,Fully Furnished,Luxurious
265.0,3.0,3.0,3.0,3.0,Moderately Old,sector 50,1,0,0,0,2491.0,Unfurnished,Luxurious
86.0,2.0,2.0,2.0,12.0,Relatively New,sector 82,0,1,0,0,1144.0,Fully Furnished,Luxurious
135.0,3.0,3.0,2.0,7.0,Relatively New,sector 79,0,0,0,0,1204.0,Fully Furnished,Luxurious
169.0,3.0,3.0,2.0,7.0,Relatively New,sector 79,0,0,0,0,1586.4,Unfurnished,Luxurious
265.0,4.0,4.0,3.0,14.0,Relatively New,sector 104,1,0,0,0,2520.0,Fully Furnished,Semi Luxurious
175.0,3.0,4.0,3.0,12.0,Relatively New,sector 104,1,1,1,0,1832.0,Fully Furnished,Semi Luxurious
130.0,3.0,3.0,3.0,7.0,Relatively New,sector 107,0,0,1,0,1554.4,Unfurnished,Semi Luxurious
175.0,3.0,3.0,3.0,10.0,Relatively New,sector 102,1,1,1,0,1481.6,Unfurnished,Semi Luxurious
125.0,3.0,3.0,3.0,5.0,Relatively New,sector 90,1,0,1,0,1929.0,Unfurnished,Luxurious
120.0,3.0,3.0,3.0,24.0,Relatively New,sector 79,0,0,0,0,1192.0,Fully Furnished,Luxurious
150.0,3.0,4.0,3.0,11.0,Relatively New,sector 79,1,0,0,0,1452.0,Fully Furnished,Luxurious
205.0,4.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1669.6,Unfurnished,Luxurious
195.0,4.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1608.0,Unfurnished,Luxurious
119.0,2.0,3.0,1.0,0.0,Relatively New,sector 69,0,1,0,0,1620.0,Unfurnished,Luxurious
140.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1230.4,Fully Furnished,Luxurious
175.0,3.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,2220.0,Fully Furnished,Luxurious
136.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious
151.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,1,0,1262.4,Semi Furnished,Luxurious
291.0,4.0,5.0,2.0,6.0,Relatively New,sector 81,1,0,0,0,2548.0,Fully Furnished,Luxurious
110.0,3.0,2.0,3.0,5.0,Relatively New,sector 81,0,0,0,0,1316.0,Unfurnished,Luxurious
85.0,3.0,3.0,3.0,10.0,Relatively New,sector 84,0,1,0,0,1380.0,Unfurnished,Semi Luxurious
41.5,2.0,2.0,1.0,3.0,Relatively New,sector 86,0,0,0,0,721.2,Unfurnished,Semi Luxurious
37.0,2.0,2.0,1.0,5.0,Relatively New,sector 84,0,0,0,0,466.4,Unfurnished,Semi Luxurious
88.0,3.0,3.0,3.0,16.0,Relatively New,sector 84,0,0,1,0,1460.0,Unfurnished,Semi Luxurious
90.0,3.0,3.0,3.0,18.0,Relatively New,sector 84,1,0,1,0,1620.0,Unfurnished,Semi Luxurious
143.0,3.0,3.0,2.0,1.0,Relatively New,sector 69,0,0,1,0,1286.4,Unfurnished,Luxurious
138.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1845.6,Unfurnished,Luxurious
200.0,4.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1669.6,Unfurnished,Luxurious
155.0,3.0,3.0,2.0,2.0,Relatively New,sector 69,0,0,1,0,1286.4,Fully Furnished,Luxurious
146.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,1,0,1262.4,Fully Furnished,Luxurious
168.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1334.4,Unfurnished,Luxurious
120.0,2.0,3.0,1.0,0.0,Relatively New,sector 69,0,0,0,0,1080.0,Unfurnished,Luxurious
166.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1310.4,Unfurnished,Luxurious
160.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious
176.0,3.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1480.0,Unfurnished,Luxurious
60.0,2.0,2.0,2.0,14.0,Relatively New,sector 84,0,0,0,0,960.0,Unfurnished,Semi Luxurious
92.0,3.0,3.0,3.0,2.0,Relatively New,sector 84,0,1,1,0,1460.0,Unfurnished,Semi Luxurious
69.0,2.0,2.0,3.0,8.0,Relatively New,sector 84,0,1,0,0,1080.0,Unfurnished,Semi Luxurious
151.0,4.0,4.0,3.0,6.0,Relatively New,sector 90,1,0,1,0,2362.0,Fully Furnished,Luxurious
65.0,3.0,3.0,2.0,3.0,Relatively New,sector 92,0,0,0,0,1700.4,Unfurnished,Semi Luxurious
51.0,3.0,2.0,2.0,2.0,Relatively New,sector 92,0,0,0,0,1000.0,Unfurnished,Semi Luxurious
63.4,2.0,2.0,3.0,2.0,Relatively New,sector 82,0,1,0,0,907.2,Unfurnished,Luxurious
154.0,4.0,4.0,3.0,21.0,Moderately Old,sector 86,1,1,1,0,1891.2,Unfurnished,Luxurious
95.0,2.0,2.0,2.0,13.0,Relatively New,sector 81,0,0,0,0,1150.0,Fully Furnished,Luxurious
121.0,3.0,3.0,3.0,29.0,Relatively New,sector 90,0,0,0,0,1397.6,Unfurnished,Luxurious
220.00000000000003,3.0,4.0,3.0,7.0,Relatively New,sector 81,1,0,0,0,1680.0,Semi Furnished,Luxurious
165.0,4.0,4.0,3.0,15.0,Relatively New,sector 90,0,0,0,0,2214.0,Fully Furnished,Luxurious
90.0,3.0,3.0,3.0,11.0,Relatively New,sector 84,0,0,0,0,1460.0,Unfurnished,Luxurious
53.5,2.0,2.0,3.0,17.0,Relatively New,sector 84,0,0,0,0,960.0,Unfurnished,Luxurious
102.0,4.0,4.0,3.0,11.0,Relatively New,sector 84,1,0,1,0,1676.0,Unfurnished,Luxurious
178.0,4.0,4.0,3.0,12.0,Relatively New,sector 90,0,0,0,0,1772.0,Unfurnished,Semi Luxurious
129.0,3.0,3.0,3.0,12.0,Relatively New,sector 90,1,0,0,0,1817.0,Fully Furnished,Luxurious
125.0,3.0,3.0,3.0,18.0,Relatively New,sector 90,0,0,0,0,1376.0,Unfurnished,Semi Luxurious
250.0,3.0,3.0,2.0,4.0,Relatively New,sector 81,1,0,0,0,2130.0,Semi Furnished,Semi Luxurious
252.0,3.0,4.0,3.0,8.0,Relatively New,sector 70,1,0,0,0,1880.0,Fully Furnished,Luxurious
230.0,4.0,4.0,3.0,5.0,New Property,sohna,1,0,1,0,2160.0,Fully Furnished,Semi Luxurious
155.0,3.0,3.0,3.0,7.0,New Property,sohna,0,0,0,0,1560.0,Fully Furnished,Semi Luxurious
120.0,3.0,3.0,3.0,15.0,Relatively New,sector 90,0,0,0,0,1544.0,Unfurnished,Semi Luxurious
165.0,4.0,4.0,3.0,15.0,Moderately Old,sector 90,1,0,0,0,1891.2,Fully Furnished,Luxurious
125.0,3.0,3.0,3.0,16.0,Relatively New,sector 79,0,0,0,0,1788.0,Fully Furnished,Semi Luxurious
120.0,3.0,3.0,3.0,24.0,Relatively New,sector 79,0,0,0,0,1192.0,Fully Furnished,Not Luxurious
206.0,3.0,3.0,3.0,16.0,Relatively New,sector 69,0,0,0,0,1449.6,Unfurnished,Semi Luxurious
207.0,3.0,3.0,3.0,16.0,Relatively New,sector 69,0,0,0,0,1449.6,Unfurnished,Semi Luxurious
160.0,3.0,5.0,3.0,6.0,Relatively New,sector 70,1,0,0,0,2340.0,Unfurnished,Luxurious
131.0,3.0,3.0,2.0,12.0,Relatively New,sector 69,0,0,1,0,1230.4,Fully Furnished,Luxurious
192.0,4.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1500.0,Unfurnished,Luxurious
190.0,4.0,4.0,2.0,6.0,Relatively New,sector 69,0,0,0,1,1608.0,Unfurnished,Luxurious
310.0,4.0,6.0,3.0,14.0,Relatively New,sector 69,1,0,1,0,2524.8,Unfurnished,Luxurious
140.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1254.4,Unfurnished,Luxurious
144.0,3.0,3.0,2.0,1.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious
305.0,4.0,5.0,3.0,14.0,Relatively New,sector 69,1,0,0,0,2524.8,Unfurnished,Semi Luxurious
128.0,3.0,3.0,2.0,12.0,Relatively New,sector 69,0,0,1,0,1262.4,Fully Furnished,Semi Luxurious
160.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Semi Luxurious
190.0,4.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1608.0,Unfurnished,Semi Luxurious
170.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Semi Luxurious
136.0,3.0,3.0,2.0,12.0,Relatively New,sector 69,0,0,1,0,1262.4,Fully Furnished,Semi Luxurious
138.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1230.4,Unfurnished,Luxurious
115.0,3.0,2.0,3.0,12.0,Relatively New,sector 81,0,0,0,0,1328.0,Unfurnished,Luxurious
140.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1254.4,Unfurnished,Luxurious
137.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1230.4,Unfurnished,Luxurious
140.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1254.4,Unfurnished,Luxurious
65.0,2.0,2.0,2.0,1.0,Relatively New,sector 83,0,0,0,0,950.0,Fully Furnished,Luxurious
60.0,2.0,2.0,2.0,1.0,Relatively New,sector 83,0,0,0,0,990.0,Fully Furnished,Luxurious
75.0,2.0,2.0,2.0,7.0,Relatively New,sector 77,0,0,0,0,1180.0,Fully Furnished,Luxurious
95.0,2.0,2.0,2.0,14.0,Relatively New,sector 81,0,0,0,0,1260.0,Fully Furnished,Luxurious
124.0,3.0,3.0,3.0,8.0,Relatively New,sector 84,0,1,0,0,1650.0,Unfurnished,Luxurious
90.0,3.0,3.0,3.0,12.0,Relatively New,sector 84,0,0,0,0,1525.0,Unfurnished,Luxurious
130.0,3.0,3.0,3.0,1.0,Relatively New,sector 79,0,0,0,0,1296.0,Fully Furnished,Luxurious
73.0,2.0,2.0,3.0,4.0,Relatively New,sector 84,0,1,1,1,960.0,Unfurnished,Luxurious
126.0,3.0,3.0,3.0,5.0,Moderately Old,sector 86,1,0,0,0,1544.0,Unfurnished,Luxurious
125.0,3.0,3.0,3.0,6.0,Relatively New,sector 90,1,0,1,0,1929.0,Unfurnished,Luxurious
188.0,4.0,4.0,3.0,20.0,Relatively New,sector 90,1,0,1,0,2726.0,Unfurnished,Luxurious
130.0,3.0,3.0,3.0,10.0,Relatively New,sector 90,1,0,1,0,1929.0,Fully Furnished,Luxurious
44.0,2.0,2.0,2.0,6.0,Relatively New,sector 86,0,0,0,0,721.2,Unfurnished,Semi Luxurious
84.0,3.0,3.0,3.0,8.0,New Property,sector 84,0,0,1,0,1380.0,Unfurnished,Semi Luxurious
79.0,3.0,3.0,3.0,8.0,New Property,sector 84,0,0,0,0,1380.0,Unfurnished,Not Luxurious
138.0,4.0,5.0,3.0,20.0,Relatively New,sector 82,1,0,0,0,2028.0,Unfurnished,Luxurious
260.0,3.0,3.0,2.0,11.0,New Property,sector 108,0,0,0,0,1368.8000000000002,Unfurnished,Semi Luxurious
170.0,4.0,4.0,2.0,7.0,Relatively New,sector 69,0,0,0,0,1608.0,Unfurnished,Luxurious
170.0,4.0,4.0,2.0,10.0,New Property,sector 69,0,0,0,0,1608.0,Unfurnished,Luxurious
140.0,3.0,3.0,2.0,9.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious
168.0,4.0,4.0,2.0,7.0,Relatively New,sector 69,0,0,0,0,1608.0,Unfurnished,Luxurious
170.0,4.0,4.0,2.0,1.0,Relatively New,sector 69,0,0,0,0,1608.0,Unfurnished,Luxurious
140.0,3.0,3.0,2.0,1.0,Relatively New,sector 69,0,0,0,0,1262.4,Unfurnished,Luxurious
120.0,3.0,3.0,3.0,5.0,Relatively New,sector 37,0,0,0,1,1080.0,Unfurnished,Semi Luxurious
96.0,2.0,2.0,3.0,8.0,Relatively New,sector 79,0,0,0,0,1080.8,Unfurnished,Semi Luxurious
130.0,2.0,3.0,3.0,5.0,Relatively New,sector 86,0,1,0,0,1020.0,Fully Furnished,Semi Luxurious
160.0,3.0,3.0,3.0,10.0,Relatively New,sector 92,1,0,0,0,1696.0,Fully Furnished,Not Luxurious
193.0,3.0,4.0,3.0,12.0,Relatively New,sector 86,1,0,0,0,1828.0,Unfurnished,Luxurious
142.0,3.0,3.0,2.0,10.0,Relatively New,sector 92,0,0,0,0,1536.0,Fully Furnished,Luxurious
220.00000000000003,3.0,4.0,3.0,17.0,Relatively New,sector 81,1,0,0,0,1680.0,Semi Furnished,Semi Luxurious
135.0,3.0,3.0,1.0,9.0,Relatively New,sector 86,0,0,0,0,1543.2,Unfurnished,Luxurious
165.0,3.0,4.0,3.0,8.0,Relatively New,sector 86,1,0,0,0,1516.0,Fully Furnished,Luxurious
142.0,3.0,3.0,3.0,1.0,Moderately Old,sector 48,0,0,0,1,1320.0,Semi Furnished,Luxurious
110.0,3.0,4.0,3.0,8.0,Relatively New,sector 106,1,0,0,0,1186.0,Fully Furnished,Luxurious
123.0,3.0,5.0,3.0,5.0,Relatively New,sector 99,1,0,0,0,1597.6,Fully Furnished,Luxurious
150.0,3.0,3.0,3.0,3.0,Relatively New,sector 92,0,0,0,0,1536.0,Unfurnished,Semi Luxurious
65.0,2.0,2.0,2.0,12.0,Old Property,sector 90,0,1,0,0,1040.0,Unfurnished,Luxurious
64.0,2.0,2.0,3.0,6.0,Old Property,sector 90,0,1,0,0,1040.0,Unfurnished,Luxurious
165.0,3.0,3.0,2.0,15.0,Relatively New,sector 37,0,0,0,0,1501.6,Unfurnished,Semi Luxurious
117.0,2.0,2.0,2.0,0.0,Relatively New,sector 37,0,0,0,0,1128.0,Unfurnished,Semi Luxurious
145.0,3.0,3.0,3.0,9.0,Relatively New,sector 37,0,0,0,0,1448.8000000000002,Unfurnished,Semi Luxurious
195.0,3.0,3.0,3.0,6.0,New Property,sector 102,0,0,1,0,1481.6,Fully Furnished,Luxurious
420.0,4.0,4.0,3.0,25.0,Relatively New,sector 81,1,0,0,0,3360.0,Fully Furnished,Semi Luxurious
155.0,3.0,4.0,3.0,8.0,Relatively New,sector 92,1,0,0,0,1596.0,Unfurnished,Semi Luxurious
158.0,3.0,4.0,3.0,8.0,Relatively New,sector 85,1,0,0,0,1926.4,Unfurnished,Luxurious
232.0,3.0,4.0,3.0,14.0,Moderately Old,sector 67,1,0,0,0,1548.0,Fully Furnished,Semi Luxurious
125.0,3.0,4.0,3.0,0.0,Relatively New,sector 86,0,1,0,0,1184.0,Unfurnished,Semi Luxurious
220.00000000000003,2.0,2.0,1.0,5.0,Relatively New,sector 58,0,1,0,0,1432.0,Unfurnished,Semi Luxurious
140.0,4.0,6.0,3.0,10.0,Relatively New,sector 106,1,0,0,0,1535.0,Unfurnished,Luxurious
120.0,3.0,3.0,3.0,12.0,Relatively New,sector 106,0,1,0,0,1145.0,Unfurnished,Luxurious
92.0,2.0,2.0,2.0,3.0,Relatively New,sector 88,0,0,1,0,1300.0,Unfurnished,Luxurious
125.0,3.0,4.0,3.0,14.0,Relatively New,sector 106,1,1,0,0,1305.0,Unfurnished,Luxurious
125.0,3.0,4.0,3.0,7.0,Relatively New,sector 106,1,1,0,0,1186.0,Unfurnished,Luxurious
185.0,3.0,3.0,1.0,7.0,Moderately Old,sector 49,0,0,1,1,1471.12,Unfurnished,Luxurious
169.0,3.0,3.0,3.0,3.0,Moderately Old,sector 49,0,0,1,0,2352.0,Unfurnished,Semi Luxurious
350.0,3.0,3.0,2.0,4.0,Relatively New,sector 66,0,1,0,0,2200.0,Unfurnished,Luxurious
151.0,2.0,2.0,2.0,5.0,Relatively New,sector 66,0,0,1,0,1188.0,Fully Furnished,Luxurious
186.0,3.0,3.0,3.0,6.0,Moderately Old,sector 48,1,0,0,0,1944.0,Unfurnished,Semi Luxurious
170.0,3.0,4.0,3.0,14.0,Relatively New,sector 108,1,0,0,0,1500.29,Unfurnished,Luxurious
200.0,3.0,3.0,3.0,14.0,Relatively New,sector 108,1,0,0,0,1870.4,Unfurnished,Luxurious
125.0,3.0,4.0,3.0,12.0,Relatively New,sector 104,1,0,0,0,1475.2,Unfurnished,Luxurious
98.0,3.0,3.0,3.0,12.0,Relatively New,sector 104,0,0,0,0,1317.6,Unfurnished,Luxurious
85.0,2.0,2.0,3.0,10.0,Relatively New,sector 104,0,1,0,0,1269.0,Unfurnished,Luxurious
75.0,2.0,2.0,3.0,6.0,Relatively New,sector 104,0,0,0,0,1015.2,Unfurnished,Luxurious
30.0,2.0,2.0,1.0,5.0,Relatively New,sector 107,0,0,0,0,481.6,Unfurnished,Semi Luxurious
170.0,3.0,3.0,3.0,22.0,Relatively New,sector 109,0,0,0,0,1550.0,Unfurnished,Luxurious
140.0,3.0,3.0,3.0,12.0,Relatively New,sector 109,0,0,0,0,1400.0,Fully Furnished,Semi Luxurious
170.0,3.0,3.0,2.0,10.0,New Property,sector 67,1,0,0,0,1381.6,Fully Furnished,Semi Luxurious
90.0,3.0,4.0,3.0,4.0,Relatively New,sector 90,1,0,0,0,1560.0,Unfurnished,Luxurious
125.0,4.0,4.0,3.0,10.0,Relatively New,sector 90,0,1,1,0,3090.0,Unfurnished,Luxurious
65.0,2.0,2.0,3.0,6.0,Relatively New,sector 90,0,1,0,0,1080.0,Unfurnished,Luxurious
66.0,2.0,2.0,3.0,4.0,Relatively New,sector 90,0,1,0,0,1040.0,Unfurnished,Luxurious
91.0,3.0,3.0,3.0,8.0,Moderately Old,sector 1,1,0,0,0,1900.0,Unfurnished,Semi Luxurious
